channel_name,title,publishedAt,views,likes,comments,duration_min,is_short,weekday,hour,title_length,engagement
Apna College,Web Development Complete RoadMap for 2025 | from Basics to Advanced,2024-11-17 16:26:04+00:00,1420942,52371,1904,22.0,False,Sunday,16,67,0.03819649218616945
Apna College,4 Sum Problem | Optimal Approach | DSA Series by Shradha Ma'am,2024-11-14 16:53:37+00:00,49320,1409,171,23.03,False,Thursday,16,62,0.03203568532035685
Apna College,"3 Sum | Brute, Better & Optimized Approach with Codes | Leetcode 15",2024-11-12 17:14:16+00:00,91510,1968,186,43.72,False,Tuesday,17,67,0.023538411102611737
Apna College,Two Sum | Find Duplicate | Find Repeating & Missing Values | Hashing Problems,2024-11-09 16:26:05+00:00,107769,2027,193,53.5,False,Saturday,16,77,0.02059961584500181
Apna College,Interview lessons & learnings - by Shradha Ma’am,2024-11-08 14:48:47+00:00,97589,3747,44,0.93,True,Friday,14,48,0.038846591316644294
Apna College,Spiral Matrix | 2D Arrays - Part 3 | Leetcode 54 | DSA Series by Shradha Ma'am,2024-11-06 17:17:10+00:00,68700,1882,165,24.55,False,Wednesday,17,78,0.0297962154294032
Apna College,Search a 2D Matrix - Variation I & II | 2D Arrays - Part 2 | DSA Series by Shradha Ma'am,2024-11-04 15:45:16+00:00,63473,1590,186,37.72,False,Monday,15,88,0.02798040111543491
Apna College,2D Arrays in C++ | Part 1 | DSA Series by Shradha Ma'am,2024-11-03 14:09:10+00:00,121324,2678,229,37.52,False,Sunday,14,55,0.023960634334509248
Apna College,Maths for DSA - One Shot | Euclid's Algorithm | Sieve of Eratosthenes | Modular Arithmetics,2024-10-30 17:04:53+00:00,107188,2959,278,55.8,False,Wednesday,17,91,0.030199276038362505
Apna College,String Compression problem - Lecture 32 | Leetcode 443,2024-10-28 15:27:42+00:00,68187,1870,230,19.48,False,Monday,15,54,0.030797659377887282
Apna College,3rd year student cracks Samsung Internship & PPO | Interview Lessons with Shradha Ma'am,2024-10-26 16:03:59+00:00,76094,2567,144,37.7,False,Saturday,16,87,0.03562698767314112
Apna College,Strings - Part 4 | Reverse Words in String | DSA Placement Series,2024-10-25 14:47:13+00:00,107685,2544,221,14.7,False,Friday,14,65,0.025676742350373774
Apna College,Strings - Part 3 | Permutation in String | DSA Placement Series,2024-10-24 14:30:13+00:00,82395,1927,204,21.68,False,Thursday,14,63,0.02586321985557376
Apna College,Valid Palindrome & Remove all Occurrences | Strings Part 2 | DSA Placement Series,2024-10-23 17:21:03+00:00,103023,2393,203,24.03,False,Wednesday,17,81,0.025198256699960203
Apna College,DSA in Java Complete Placement Preparation in 4.5 months | New Alpha Plus 4.0 | with Quant Aptitude,2024-10-21 15:42:33+00:00,94326,3285,444,12.98,False,Monday,15,99,0.03953310858087908
Apna College,2nd year student cracks Paypal | Off-Campus selection | + PPI,2024-10-19 16:05:23+00:00,315643,11474,590,31.48,False,Saturday,16,61,0.038220394559676595
Apna College,Strings & Character Arrays in C++  -  Part 1 | DSA Placement Series,2024-10-18 16:02:49+00:00,172117,3686,286,30.05,False,Friday,16,67,0.02307732530778482
Apna College,Tech Placement & Internship Preparation QnA | New Sigma 5.0 QnA,2024-10-16 16:28:50+00:00,71959,2727,551,16.72,False,Wednesday,16,63,0.045553718089467614
Apna College,C++ STL Complete Tutorial | Standard Template Library - One Shot,2024-10-15 15:33:41+00:00,286386,5513,438,87.33,False,Tuesday,15,64,0.020779647049785955
Apna College,Merge Sorted Arrays Problem and Next Permutation Problem | DSA Series,2024-10-14 16:26:55+00:00,125463,2677,256,43.82,False,Monday,16,69,0.02337741007308928
Apna College,Complete Placement Preparation : Java DSA + Full Stack Web Development + Aptitude | New SIGMA 5.0🚀,2024-10-12 15:08:33+00:00,341858,8532,1689,17.72,False,Saturday,15,98,0.02989837885905844
Apna College,"If I Wanted a Software Engineering Placement in 2025, I’d Do This",2024-10-11 15:51:28+00:00,448552,21453,876,17.85,False,Friday,15,65,0.04978018156200396
Apna College,"Sort an Array of 0s, 1s & 2s | DNF Sorting Algorithm | Leetcode 75",2024-10-10 16:05:18+00:00,95838,2472,278,33.65,False,Thursday,16,66,0.028694254888457605
Apna College,"Sorting Algorithms | Bubble Sort, Selection Sort & Insertion Sort | DSA Series by Shradha Ma'am",2024-10-09 16:16:20+00:00,612450,10875,414,34.55,False,Wednesday,16,95,0.01843252510409013
Apna College,Aggressive Cows Problem | DSA Placement Series - Binary Search | Lecture 23,2024-10-07 15:48:24+00:00,91245,2302,249,30.2,False,Monday,15,75,0.027957696312126693
Apna College,Painter's Partition Problem | DSA Placement Series - Binary Search | Lecture 22,2024-10-05 15:01:01+00:00,79316,2017,254,27.73,False,Saturday,15,79,0.028632306218165312
Apna College,Book Allocation or Allocate Books Problem | DSA Series - Binary Search,2024-10-04 16:38:18+00:00,114888,2800,316,32.98,False,Friday,16,70,0.027122066708446486
Apna College,Single Element in Sorted Array | Binary Search | DSA Series Lecture 20,2024-10-02 15:30:16+00:00,98464,2623,350,27.55,False,Wednesday,15,70,0.03019377640558986
Apna College,Peak Index in Mountain Array | Binary Search | Leetcode 852,2024-10-01 15:46:42+00:00,97907,2747,429,23.57,False,Tuesday,15,59,0.03243894716414557
Apna College,Search in Rotated Sorted Array | Binary Search | Leetcode 33,2024-09-30 16:21:47+00:00,135519,3355,331,19.5,False,Monday,16,60,0.027199138128232943
Apna College,*Honest* Advice for Aspiring Software Engineers | by Shradha Ma'am,2024-09-28 16:26:23+00:00,367503,18266,833,16.22,False,Saturday,16,66,0.0519696437852208
Apna College,Binary Search Algorithm - Iterative and Recursive Method | [Theory + Code] with Example,2024-09-26 16:04:26+00:00,255175,5162,447,44.27,False,Thursday,16,87,0.02198099343587734
Apna College,Pointers in C++ | In Detail | DSA Series by Shradha Ma'am,2024-09-24 15:15:06+00:00,288965,6183,506,46.13,False,Tuesday,15,57,0.02314813212672815
Apna College,Product of Array Except Self | Brute to Optimal Solution | Leetcode 238,2024-09-23 15:41:02+00:00,158950,3518,315,29.5,False,Monday,15,71,0.024114501415539478
Apna College,Container with Most Water Problem | Brute & Optimal Solution | Two Pointer Approach - Leetcode 11,2024-09-21 15:51:25+00:00,170513,4307,376,32.0,False,Saturday,15,97,0.02746418161665093
Apna College,"Buy and Sell Stock Problem and Pow(X,N) Power exponential Problem - Leetcode | DSA Series",2024-09-20 15:32:23+00:00,232676,4625,440,29.17,False,Friday,15,89,0.02176846774054909
Apna College,Time & Space Complexity - DSA Series by Shradha Ma'am,2024-09-18 15:43:14+00:00,466106,9662,556,85.68,False,Wednesday,15,53,0.021922052065410015
Apna College,Majority Element | Brute- Better-Best Approach | Moore's Voting Algorithm | & Pair Sum,2024-09-16 16:05:59+00:00,300429,5587,634,39.17,False,Monday,16,86,0.020707055577191283
Apna College,Kadane's Algorithm | Maximum Subarray Sum | DSA Series by Shradha Ma'am,2024-09-15 15:28:46+00:00,383073,7355,628,23.48,False,Sunday,15,71,0.02083937004174139
Apna College,Vectors in C++ | Arrays Part 2 | DSA Series by Shradha Ma'am | Lecture 9,2024-09-13 15:46:57+00:00,406393,7507,705,40.1,False,Friday,15,72,0.020207040967733205
Apna College,Array Data Structure - Part1 | DSA Series by Shradha Khapra Ma'am | C++,2024-09-11 15:45:45+00:00,744157,11438,1159,54.12,False,Wednesday,15,71,0.01692787946629542
Apna College,"Bitwise Operators, Data Type Modifiers & more | DSA Series by Shradha Khapra Ma'am | C++",2024-09-09 15:55:29+00:00,304269,6266,1008,38.55,False,Monday,15,88,0.02390647749195613
Apna College,Binary Number System | DSA Series by Shradha Khapra Ma'am | C++,2024-09-08 15:44:01+00:00,452232,9563,1196,37.33,False,Sunday,15,63,0.023790886093863328
Apna College,Lecture 5: Functions | DSA Series by Shradha Khapra Ma'am | C++,2024-09-06 15:29:38+00:00,556756,9360,1271,49.22,False,Friday,15,63,0.019094540516851187
Apna College,Lecture 4: Patterns | DSA Series by Shradha Khapra Ma'am | C++,2024-09-05 15:40:03+00:00,799146,12546,1876,91.12,False,Thursday,15,62,0.01804676492155376
Apna College,Lecture 3: Conditional Statements & Loops | DSA Series by Shradha Ma'am | C++,2024-09-04 15:30:03+00:00,816495,13331,2271,94.65,False,Wednesday,15,77,0.019108506481974784
Apna College,"Lecture 2 : Variable, Data Types & Operators | DSA Series by Shradha Ma'am | C++",2024-09-03 15:22:39+00:00,1175514,20819,3650,76.73,False,Tuesday,15,80,0.02081557514414971
Apna College,Lecture 1 : Flowchart & Pseudocode + Installation | DSA Series by Shradha Khapra Ma'am | C++,2024-09-02 15:47:21+00:00,3283038,62730,9368,85.87,False,Monday,15,92,0.021960757079266216
Apna College,Complete DSA series on YouTube by Shradha Ma’am🚀 Starting 2nd September,2024-08-30 15:55:49+00:00,851939,78185,816,0.93,True,Friday,15,71,0.09273081758200998
Apna College,DSA Complete Series 🚀 : Data Structures & Algorithms | by Shradha Khapra Ma'am,2024-08-27 16:56:31+00:00,682903,37401,4215,6.08,False,Tuesday,16,78,0.060939840650868424
Apna College,What is the future of Software Engineering in next 5 years?,2024-08-23 16:30:12+00:00,648865,26407,1305,19.05,False,Friday,16,59,0.042708421628535984
Apna College,How should Software Engineers plan their next 5-10 years? Guest : CTO of Angle One  #coding,2024-08-20 15:51:30+00:00,391434,16320,52,0.57,True,Tuesday,15,91,0.041825697307847555
Apna College,Tech MasterClass with CTOs | Angle One CTO & Shradha Khapra Ma'am,2024-08-18 15:43:30+00:00,59569,1924,172,76.68,False,Sunday,15,65,0.035186086722959926
Apna College,How she cracked JP Morgan & Microsoft Copilot Hackathon ? | Step by Step Internship Process,2024-08-13 16:33:52+00:00,119939,4003,272,20.45,False,Tuesday,16,91,0.03564311858528085
