channel_name,title,publishedAt,views,likes,comments,duration_min,is_short,weekday,hour,title_length,engagement
Learn to Code with CodeChef,Depth First Search (DFS) in Trees,2025-07-02 05:03:58+00:00,12,0,0,2.87,False,Wednesday,5,33,0.0
Learn to Code with CodeChef,Recursion Explained,2025-07-02 05:02:33+00:00,27,1,0,1.63,False,Wednesday,5,19,0.037037037037037035
Learn to Code with CodeChef,Binary Search Explained,2025-07-02 05:01:09+00:00,19,0,0,2.68,False,Wednesday,5,23,0.0
Learn to Code with CodeChef,Radix sort Explained,2025-07-01 09:57:43+00:00,28,0,0,3.63,False,Tuesday,9,20,0.0
Learn to Code with CodeChef,Quick sort in DSA,2025-07-01 09:25:45+00:00,27,0,0,2.87,False,Tuesday,9,17,0.0
Learn to Code with CodeChef,Merge sort in DSA,2025-07-01 09:23:33+00:00,76,4,0,2.18,False,Tuesday,9,17,0.05263157894736842
Learn to Code with CodeChef,Enqueue and Dequeue operations in Queue,2025-07-01 09:21:17+00:00,20,0,0,1.48,False,Tuesday,9,39,0.0
Learn to Code with CodeChef,Push and Pop operations in Stack,2025-07-01 09:16:50+00:00,30,1,0,2.13,False,Tuesday,9,32,0.03333333333333333
Learn to Code with CodeChef,Delete Node in Doubly Linked List,2025-06-30 10:04:07+00:00,26,0,0,1.57,False,Monday,10,33,0.0
Learn to Code with CodeChef,Insertion in Doubly Linked List,2025-06-30 10:02:22+00:00,20,0,0,1.42,False,Monday,10,31,0.0
Learn to Code with CodeChef,Delete Node in Circular Linked List,2025-06-30 10:00:45+00:00,28,1,0,1.63,False,Monday,10,35,0.03571428571428571
Learn to Code with CodeChef,Circular Linked List Insertion,2025-06-30 09:59:18+00:00,23,1,0,1.65,False,Monday,9,30,0.043478260869565216
Learn to Code with CodeChef,Delete Node at Any Position in a Linked List,2025-06-30 09:57:46+00:00,18,0,0,1.58,False,Monday,9,44,0.0
Learn to Code with CodeChef,Delete First Node in a Linked List,2025-06-30 09:55:46+00:00,20,1,0,1.4,False,Monday,9,34,0.05
Learn to Code with CodeChef,Insertion at Any Position in a Linked List,2025-06-30 09:43:30+00:00,57,4,2,1.52,False,Monday,9,42,0.10526315789473684
Learn to Code with CodeChef,Insertion at the End of a Linked List,2025-06-30 09:40:33+00:00,51,1,0,1.33,False,Monday,9,37,0.0196078431372549
Learn to Code with CodeChef,Insertion at the Beginning of a Linked List,2025-06-30 09:36:18+00:00,93,3,0,1.93,False,Monday,9,43,0.03225806451612903
Learn to Code with CodeChef,ICPC Asia West 2024: Live Commentary,2025-03-08 08:44:28+00:00,1631,23,0,197.97,False,Saturday,8,36,0.014101778050275904
Learn to Code with CodeChef,ICPC Chennai 2024 Regionals Live commentary,2025-01-04 08:04:25+00:00,892,9,0,211.82,False,Saturday,8,43,0.010089686098654708
Learn to Code with CodeChef,ICPC Amritapuri Regionals 2024 live commentary,2024-12-29 07:45:55+00:00,2822,32,0,186.35,False,Sunday,7,46,0.011339475549255847
Learn to Code with CodeChef,Data structures - Complete roadmap,2024-04-25 13:38:10+00:00,710,18,9,0.3,True,Thursday,13,34,0.038028169014084505
Learn to Code with CodeChef,Learn the 4 steps through which ChatGPT generates responses.,2024-04-19 10:34:32+00:00,329,8,0,1.0,False,Friday,10,60,0.0243161094224924
Learn to Code with CodeChef,What is the technology behind ChatGPT? #ai #artificialintelligence #gpt,2024-04-12 15:37:10+00:00,330,10,1,0.95,True,Friday,15,71,0.03333333333333333
Learn to Code with CodeChef,How GPT works? A short video series on ChatGPT #learning #ai #gpt #codechef,2024-04-11 13:33:21+00:00,244,1,0,0.92,True,Thursday,13,75,0.004098360655737705
Learn to Code with CodeChef,8 April 2024,2024-04-08 12:55:43+00:00,688,19,0,0.47,True,Monday,12,12,0.027616279069767442
Learn to Code with CodeChef,Tips for practicing coding daily,2024-04-05 12:26:02+00:00,684,29,0,0.32,True,Friday,12,32,0.04239766081871345
Learn to Code with CodeChef,MEDMAXMATCH  | MAXIMUM MEDIAN MATCHING | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:32+00:00,10039,113,12,23.15,False,Sunday,18,95,0.012451439386393067
Learn to Code with CodeChef,INTRDSGN  | INTERIOR DESIGN | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:27+00:00,3032,19,3,6.55,False,Sunday,18,84,0.007255936675461741
Learn to Code with CodeChef,TFPAPER  | TRUE AND FALSE PAPER | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:22+00:00,1283,14,0,6.98,False,Sunday,18,88,0.010911925175370226
Learn to Code with CodeChef,LASTLEVELS  | THE LAST LEVELS | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:17+00:00,4620,33,1,8.78,False,Sunday,18,86,0.00735930735930736
Learn to Code with CodeChef,EZSPEAK  | EASY PRONUNCIATION | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:16+00:00,9769,71,7,13.47,False,Sunday,18,86,0.007984440577336473
Learn to Code with CodeChef,MAKEPALAGAIN  | YET ANOTHER PALINDROME MAKING PROBLEM | July Lunchtime 110 2022 | Problem Solutions|,2022-07-17 18:00:09+00:00,5441,104,14,11.43,False,Sunday,18,100,0.021687189854806103
Learn to Code with CodeChef,LARGEFAM  | LARGEST FAMILY | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:06+00:00,3084,40,10,16.48,False,Sunday,18,83,0.01621271076523995
Learn to Code with CodeChef,STRINGXOR  | CONSECUTIVE XOR  | July Lunchtime 110 2022 | Problem Solutions | CodeChef,2022-07-17 18:00:05+00:00,3823,77,9,12.28,False,Sunday,18,86,0.022495422443107507
Learn to Code with CodeChef,"FINDABC | FIND A, B, C | July Long Challenge -I 2022 | Problem Solutions | CodeChef",2022-07-14 08:33:39+00:00,1877,23,15,21.37,False,Thursday,8,83,0.020245071923281833
Learn to Code with CodeChef,CHEFONDATE | CHEF ON DATE | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:30:18+00:00,3227,17,0,4.28,False,Wednesday,17,79,0.005268050821196158
Learn to Code with CodeChef,ENDSORTED | END SORTED | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:30:13+00:00,4115,60,9,15.6,False,Wednesday,17,76,0.016767922235722963
Learn to Code with CodeChef,CHESSTIME | CHESS TIME | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:30:09+00:00,1479,5,0,5.2,False,Wednesday,17,76,0.0033806626098715348
Learn to Code with CodeChef,MINCOINSREQ | MINIMUM COINS | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:29:59+00:00,1682,12,0,5.97,False,Wednesday,17,81,0.007134363852556481
Learn to Code with CodeChef,CONN | CONSTRUCT N | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:29:51+00:00,3271,37,4,7.83,False,Wednesday,17,72,0.012534393151941303
Learn to Code with CodeChef,HEIGHTS | SIMILAR HEIGHTS | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:29:47+00:00,4014,57,18,8.52,False,Wednesday,17,79,0.01868460388639761
Learn to Code with CodeChef,ORXOR | THE XOR-OR DILEMMA | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:29:42+00:00,3173,46,40,18.55,False,Wednesday,17,80,0.027103687362117868
Learn to Code with CodeChef,COPYPUSH | COPY AND PUSH BACK | July Starters47 2022 | Problem Solutions | CodeChef,2022-07-13 17:29:38+00:00,2462,58,21,11.67,False,Wednesday,17,83,0.032087733549959384
Learn to Code with CodeChef,PASSTHEEXAM | PASS THE EXAM | July Long Challenge -I 2022 | Problem Solutions | CodeChef,2022-07-11 09:30:09+00:00,1349,10,0,6.97,False,Monday,9,88,0.007412898443291327
Learn to Code with CodeChef,AUCTION | BIDDING | July Long Challenge -I 2022 | Problem Solutions | CodeChef,2022-07-11 09:30:06+00:00,1353,7,0,5.82,False,Monday,9,78,0.005173688100517369
Learn to Code with CodeChef,GAMEOFPILES1 | GAME OF PILES VERSION 1 | July Long Challenge -I 2022 | Problem Solutions | CodeChef,2022-07-11 09:30:01+00:00,2300,16,6,16.78,False,Monday,9,99,0.009565217391304347
Learn to Code with CodeChef,SLOWSOLN | SLOW SOLUTION | July Long Challenge -I 2022 | Problem Solutions | CodeChef,2022-07-11 09:29:56+00:00,7434,84,11,10.17,False,Monday,9,85,0.012779122948614474
Learn to Code with CodeChef,KNIGHT2 | JOURNEY OF THE KNIGHT | July Long Challenge -I 2022 | Problem Solutions | CodeChef,2022-07-11 09:29:52+00:00,2148,35,6,9.85,False,Monday,9,92,0.019087523277467412
Learn to Code with CodeChef,CHEFCAND | CHEF AND CANDIES | July Long Challenge -I 2022 | Problem Solutions | CodeChef,2022-07-11 09:29:48+00:00,4523,16,1,10.27,False,Monday,9,88,0.003758567322573513
